"Faj";"Csorhossz";"Fogsag";"Csorhossz_kat";"csormeret_ujramert"
"2382";"hegyescsoru_foldipinty";22.98;NA;"kicsi";"NA"
"2383";"vegetarianus_pinty";16.79;NA;"kicsi";"NA"
"2384";"hegyescsoru_foldipinty";21.12;NA;"kicsi";"NA"
"2385";"harkalypinty_fogs11";36.8036953365689;11;"kozepes";"NA"
"2386";"harkalypinty_fogs1";33.46;1;"kicsi";"NA"
"2387";"harkalypinty_fogs15";38.1914179841576;15;"nagy";"NA"
"2388";"harkalypinty_fogs15";39.3995459510157;15;"nagy";"NA"
"2389";"harkalypinty_fogs9";37.8604999884155;9;"kozepes";"NA"
"2390";"harkalypinty_fogs15";38.5330898299739;15;"nagy";"NA"
"2391";"harkalypinty_fogs11";39.3996104840141;11;"nagy";"NA"
"2392";"vegetarianus_pinty";15.8;NA;"kicsi";"NA"
"2393";"hegyescsoru_foldipinty";21.73;NA;"kicsi";"NA"
"2394";"harkalypinty_fogs3";34.4616203886193;3;"kozepes";"NA"
"2395";"hegyescsoru_foldipinty";24.36;NA;"kicsi";"NA"
"2396";"nagy_foldipinty";32.66;NA;"kicsi";"NA"
"2397";"harkalypinty_fogs1";31.82;1;"kicsi";"NA"
"2398";"harkalypinty_fogs11";38.2668500622393;11;"nagy";"NA"
"2399";"harkalypinty_fogs3";35.2746037005231;3;"kozepes";"NA"
"2400";"nagy_foldipinty";32.25;NA;"kicsi";"NA"
"2401";"harkalypinty_fogs5";34.3607443571596;5;"kozepes";"NA"
"2402";"nagy_foldipinty";33.46;NA;"kicsi";"NA"
"2403";"nagy_foldipinty";31.65;NA;"kicsi";"NA"
"2404";"harkalypinty";28.08;NA;"kicsi";"30"
"2405";"harkalypinty_fogs13";40.4004027495194;13;"nagy";"NA"
"2406";"harkalypinty_fogs7";35.0228308583417;7;"kozepes";"NA"
"2407";"kis_foldipinty";22.39;NA;"kicsi";"NA"
"2408";"harkalypinty_fogs15";39.0567555772821;15;"nagy";"NA"
"2409";"harkalypinty_fogs9";37.2607643862346;9;"kozepes";"NA"
"2410";"vegetarianus_pinty";16.01;NA;"kicsi";"NA"
"2411";"hegyescsoru_foldipinty";25.5;NA;"kicsi";"NA"
"2412";"harkalypinty_fogs13";38.3620480265949;13;"nagy";"NA"
"2413";"harkalypinty_fogs9";35.8249308481188;9;"kozepes";"NA"
"2414";"harkalypinty_fogs13";39.2408462172724;13;"nagy";"NA"
"2415";"harkalypinty_fogs15";38.9165269438858;15;"nagy";"NA"
"2416";"harkalypinty";28.59;NA;"kicsi";"30"
"2417";"harkalypinty_fogs11";38.7418882648079;11;"nagy";"NA"
"2418";"harkalypinty_fogs5";32.8090301422412;5;"kicsi";"NA"
"2419";"vegetarianus_pinty";15.52;NA;"kicsi";"NA"
"2420";"kis_foldipinty";22.7;NA;"kicsi";"NA"
"2421";"harkalypinty_fogs9";37.7319119180747;9;"kozepes";"NA"
"2422";"kis_foldipinty";20.27;NA;"kicsi";"NA"
"2423";"harkalypinty_fogs7";32.9353208683653;7;"kicsi";"NA"
"2424";"harkalypinty_fogs9";36.2960989167364;9;"kozepes";"NA"
"2425";"hegyescsoru_foldipinty";23.13;NA;"kicsi";"NA"
"2426";"harkalypinty_fogs1";34.1;1;"kozepes";"NA"
"2427";"harkalypinty_fogs3";34.4506852790379;3;"kozepes";"NA"
"2428";"harkalypinty_fogs15";41.058978239872;15;"nagy";"NA"
"2429";"harkalypinty";30.3;NA;"kicsi";"31"
"2430";"harkalypinty_fogs1";33.35;1;"kicsi";"NA"
"2431";"vegetarianus_pinty";16.1;NA;"kicsi";"NA"
"2432";"harkalypinty_fogs3";32.4308262172164;3;"kicsi";"NA"
"2433";"harkalypinty";28.68;NA;"kicsi";"29"
"2434";"harkalypinty_fogs1";31.61;1;"kicsi";"NA"
"2435";"harkalypinty_fogs9";37.9264384719792;9;"kozepes";"NA"
"2436";"harkalypinty_fogs5";34.6209519104591;5;"kozepes";"NA"
"2437";"harkalypinty_fogs9";38.1866102610926;9;"nagy";"NA"
"2438";"harkalypinty_fogs9";37.3528286988873;9;"kozepes";"NA"
"2439";"harkalypinty";27.22;NA;"kicsi";"29"
"2440";"nagy_foldipinty";31.65;NA;"kicsi";"NA"
"2441";"harkalypinty_fogs13";38.1541299828121;13;"nagy";"NA"
"2442";"harkalypinty";27.22;NA;"kicsi";"30"
"2443";"vegetarianus_pinty";15.69;NA;"kicsi";"NA"
"2444";"harkalypinty_fogs15";41.1379649631375;15;"nagy";"NA"
"2445";"vegetarianus_pinty";15.67;NA;"kicsi";"NA"
"2446";"hegyescsoru_foldipinty";22.8;NA;"kicsi";"NA"
"2447";"harkalypinty";29.48;NA;"kicsi";"29"
"2448";"harkalypinty_fogs13";37.8638491504991;13;"kozepes";"NA"
"2449";"kis_foldipinty";21.89;NA;"kicsi";"NA"
"2450";"nagy_foldipinty";35.03;NA;"kozepes";"NA"
"2451";"harkalypinty_fogs15";37.3590248784398;15;"kozepes";"NA"
"2452";"kis_foldipinty";23.51;NA;"kicsi";"NA"
"2453";"harkalypinty_fogs5";37.1166401514765;5;"kozepes";"NA"
"2454";"nagy_foldipinty";30.42;NA;"kicsi";"NA"
"2455";"hegyescsoru_foldipinty";20.84;NA;"kicsi";"NA"
"2456";"harkalypinty_fogs3";35.0548200142886;3;"kozepes";"NA"
"2457";"kis_foldipinty";24.93;NA;"kicsi";"NA"
"2458";"harkalypinty_fogs7";34.9557251243254;7;"kozepes";"NA"
"2459";"harkalypinty_fogs13";37.0966287862857;13;"kozepes";"NA"
"2460";"harkalypinty_fogs9";36.8163909163913;9;"kozepes";"NA"
"2461";"harkalypinty_fogs11";37.2723682888082;11;"kozepes";"NA"
"2462";"harkalypinty_fogs11";36.4736691454415;11;"kozepes";"NA"
"2463";"harkalypinty";27.37;NA;"kicsi";"31"
"2464";"harkalypinty_fogs9";36.594028705657;9;"kozepes";"NA"
"2465";"harkalypinty_fogs7";34.5352338633802;7;"kozepes";"NA"
"2466";"vegetarianus_pinty";15.99;NA;"kicsi";"NA"
"2467";"harkalypinty_fogs5";33.7495200213698;5;"kicsi";"NA"
"2468";"harkalypinty_fogs15";39.927293675728;15;"nagy";"NA"
"2469";"harkalypinty_fogs15";39.5694506644037;15;"nagy";"NA"
"2470";"kis_foldipinty";23.63;NA;"kicsi";"NA"
"2471";"hegyescsoru_foldipinty";24.39;NA;"kicsi";"NA"
"2472";"hegyescsoru_foldipinty";24.72;NA;"kicsi";"NA"
"2473";"harkalypinty_fogs1";33.62;1;"kicsi";"NA"
"2474";"harkalypinty_fogs9";36.7665588585814;9;"kozepes";"NA"
"2475";"nagy_foldipinty";30.32;NA;"kicsi";"NA"
"2476";"harkalypinty_fogs9";38.2250440914244;9;"nagy";"NA"
"2477";"nagy_foldipinty";33.82;NA;"kicsi";"NA"
"2478";"kis_foldipinty";18.65;NA;"kicsi";"NA"
"2479";"hegyescsoru_foldipinty";24.68;NA;"kicsi";"NA"
"2480";"harkalypinty_fogs13";38.6333631644391;13;"nagy";"NA"
"2481";"kis_foldipinty";24.06;NA;"kicsi";"NA"
"2482";"harkalypinty_fogs3";34.9622398514645;3;"kozepes";"NA"
"2483";"kis_foldipinty";20.59;NA;"kicsi";"NA"
"2484";"hegyescsoru_foldipinty";25.52;NA;"kicsi";"NA"
"2485";"harkalypinty_fogs1";35.36;1;"kozepes";"NA"
"2486";"harkalypinty_fogs13";35.7921698411468;13;"kozepes";"NA"
"2487";"nagy_foldipinty";28.86;NA;"kicsi";"NA"
"2488";"kis_foldipinty";21.64;NA;"kicsi";"NA"
"2489";"harkalypinty";29.56;NA;"kicsi";"32"
"2490";"harkalypinty_fogs13";38.9221947721135;13;"nagy";"NA"
"2491";"harkalypinty_fogs5";32.0381665101025;5;"kicsi";"NA"
"2492";"harkalypinty_fogs15";40.6746420749216;15;"nagy";"NA"
"2493";"hegyescsoru_foldipinty";24.28;NA;"kicsi";"NA"
"2494";"hegyescsoru_foldipinty";24.03;NA;"kicsi";"NA"
"2495";"harkalypinty_fogs7";34.8303369728849;7;"kozepes";"NA"
"2496";"harkalypinty_fogs5";37.6162141360686;5;"kozepes";"NA"
"2497";"harkalypinty_fogs3";35.333757439828;3;"kozepes";"NA"
"2498";"harkalypinty_fogs3";33.9247373937164;3;"kicsi";"NA"
"2499";"harkalypinty_fogs7";36.798997901576;7;"kozepes";"NA"
"2500";"harkalypinty_fogs5";35.0383303690079;5;"kozepes";"NA"
"2501";"harkalypinty_fogs9";36.8468992226314;9;"kozepes";"NA"
"2502";"kis_foldipinty";21.76;NA;"kicsi";"NA"
"2503";"harkalypinty_fogs15";41.5145757733191;15;"nagy";"NA"
"2504";"harkalypinty_fogs11";35.5784563833756;11;"kozepes";"NA"
"2505";"hegyescsoru_foldipinty";21.84;NA;"kicsi";"NA"
"2506";"harkalypinty_fogs7";37.4610188646259;7;"kozepes";"NA"
"2507";"harkalypinty_fogs3";33.9230467410583;3;"kicsi";"NA"
"2508";"harkalypinty_fogs13";38.4668316575087;13;"nagy";"NA"
"2509";"harkalypinty";28.17;NA;"kicsi";"30"
"2510";"harkalypinty_fogs7";34.6265854761008;7;"kozepes";"NA"
"2511";"harkalypinty_fogs15";39.3379598490441;15;"nagy";"NA"
"2512";"hegyescsoru_foldipinty";22.72;NA;"kicsi";"NA"
"2513";"hegyescsoru_foldipinty";24.45;NA;"kicsi";"NA"
"2514";"harkalypinty_fogs5";34.4472884326688;5;"kozepes";"NA"
"2515";"harkalypinty_fogs7";34.8424883632358;7;"kozepes";"NA"
"2516";"harkalypinty_fogs3";34.0159463382774;3;"kozepes";"NA"
"2517";"harkalypinty_fogs7";38.0777374442591;7;"nagy";"NA"
"2518";"harkalypinty";29.04;NA;"kicsi";"31"
"2519";"harkalypinty_fogs7";36.5693785687946;7;"kozepes";"NA"
"2520";"harkalypinty_fogs9";36.6450414450585;9;"kozepes";"NA"
"2521";"vegetarianus_pinty";15.98;NA;"kicsi";"NA"
"2522";"harkalypinty_fogs7";37.1363813787077;7;"kozepes";"NA"
"2523";"nagy_foldipinty";32.44;NA;"kicsi";"NA"
"2524";"nagy_foldipinty";33.29;NA;"kicsi";"NA"
"2525";"harkalypinty_fogs3";34.800232802446;3;"kozepes";"NA"
"2526";"hegyescsoru_foldipinty";25.49;NA;"kicsi";"NA"
"2527";"harkalypinty_fogs13";39.0422174320941;13;"nagy";"NA"
"2528";"harkalypinty_fogs7";35.8971246452798;7;"kozepes";"NA"
"2529";"hegyescsoru_foldipinty";28.09;NA;"kicsi";"NA"
"2530";"harkalypinty_fogs7";35.4256423786721;7;"kozepes";"NA"
"2531";"harkalypinty";30.01;NA;"kicsi";"30"
"2532";"harkalypinty_fogs9";35.7053377432124;9;"kozepes";"NA"
"2533";"harkalypinty_fogs11";37.6485584733906;11;"kozepes";"NA"
"2534";"kis_foldipinty";21.69;NA;"kicsi";"NA"
"2535";"harkalypinty_fogs13";38.2349962809725;13;"nagy";"NA"
"2536";"harkalypinty_fogs3";33.5608222177292;3;"kicsi";"NA"
"2537";"harkalypinty";28.96;NA;"kicsi";"30"
"2538";"harkalypinty_fogs3";36.9428047444876;3;"kozepes";"NA"
"2539";"harkalypinty";29.16;NA;"kicsi";"29"
"2540";"harkalypinty_fogs9";35.6034023890032;9;"kozepes";"NA"
"2541";"hegyescsoru_foldipinty";24.32;NA;"kicsi";"NA"
"2542";"harkalypinty_fogs1";36.05;1;"kozepes";"NA"
"2543";"harkalypinty_fogs7";35.2302820415795;7;"kozepes";"NA"
"2544";"harkalypinty";26.63;NA;"kicsi";"30"
"2545";"harkalypinty_fogs9";35.8178232442155;9;"kozepes";"NA"
"2546";"kis_foldipinty";22.2;NA;"kicsi";"NA"
"2547";"harkalypinty_fogs13";37.6390766605223;13;"kozepes";"NA"
"2548";"harkalypinty_fogs5";35.1965916561731;5;"kozepes";"NA"
"2549";"harkalypinty_fogs9";38.3800152656464;9;"nagy";"NA"
"2550";"harkalypinty_fogs7";37.2028606489575;7;"kozepes";"NA"
"2551";"vegetarianus_pinty";15.39;NA;"kicsi";"NA"
"2552";"vegetarianus_pinty";16.4;NA;"kicsi";"NA"
"2553";"vegetarianus_pinty";15.36;NA;"kicsi";"NA"
"2554";"harkalypinty_fogs9";37.4189029723776;9;"kozepes";"NA"
"2555";"nagy_foldipinty";29.27;NA;"kicsi";"NA"
"2556";"harkalypinty_fogs3";34.1980129716891;3;"kozepes";"NA"
"2557";"harkalypinty_fogs11";37.4571029913997;11;"kozepes";"NA"
"2558";"vegetarianus_pinty";16.53;NA;"kicsi";"NA"
"2559";"harkalypinty_fogs13";38.690133744601;13;"nagy";"NA"
"2560";"harkalypinty_fogs11";37.2237783212197;11;"kozepes";"NA"
"2561";"harkalypinty_fogs13";38.5048770678943;13;"nagy";"NA"
"2562";"harkalypinty_fogs3";35.9995070878932;3;"kozepes";"NA"
"2563";"harkalypinty_fogs9";36.2624894354717;9;"kozepes";"NA"
"2564";"harkalypinty_fogs5";35.4205141546138;5;"kozepes";"NA"
"2565";"harkalypinty_fogs13";38.3853387977041;13;"nagy";"NA"
"2566";"harkalypinty_fogs5";35.4632371644258;5;"kozepes";"NA"
"2567";"harkalypinty_fogs5";36.4040299617041;5;"kozepes";"NA"
"2568";"harkalypinty_fogs1";32.79;1;"kicsi";"NA"
"2569";"harkalypinty_fogs9";36.4896026948928;9;"kozepes";"NA"
"2570";"harkalypinty_fogs11";39.4724049467133;11;"nagy";"NA"
"2571";"harkalypinty_fogs3";36.0829139617148;3;"kozepes";"NA"
"2572";"harkalypinty_fogs9";38.2316091556236;9;"nagy";"NA"
"2573";"harkalypinty_fogs5";34.2900446696101;5;"kozepes";"NA"
"2574";"vegetarianus_pinty";16.57;NA;"kicsi";"NA"
"2575";"harkalypinty_fogs3";33.6026775124293;3;"kicsi";"NA"
"2576";"harkalypinty_fogs7";33.8911051483617;7;"kicsi";"NA"
"2577";"harkalypinty_fogs15";37.5554663236173;15;"kozepes";"NA"
"2578";"hegyescsoru_foldipinty";25.73;NA;"kicsi";"NA"
"2579";"hegyescsoru_foldipinty";23.6;NA;"kicsi";"NA"
"2580";"harkalypinty_fogs9";36.9927155295723;9;"kozepes";"NA"
"2581";"harkalypinty_fogs11";35.6430032012711;11;"kozepes";"NA"
"2582";"harkalypinty_fogs7";36.8546101440113;7;"kozepes";"NA"
"2583";"nagy_foldipinty";30.6;NA;"kicsi";"NA"
"2584";"harkalypinty_fogs11";41.3790533398018;11;"nagy";"NA"
"2585";"harkalypinty";29.37;NA;"kicsi";"30"
"2586";"harkalypinty_fogs11";37.2040870997416;11;"kozepes";"NA"
"2587";"harkalypinty_fogs13";38.8256862121436;13;"nagy";"NA"
"2588";"harkalypinty_fogs1";35.87;1;"kozepes";"NA"
"2589";"kis_foldipinty";23.15;NA;"kicsi";"NA"
"2590";"hegyescsoru_foldipinty";24.86;NA;"kicsi";"NA"
"2591";"harkalypinty_fogs1";34.18;1;"kozepes";"NA"
"2592";"vegetarianus_pinty";16.31;NA;"kicsi";"NA"
"2593";"harkalypinty_fogs5";32.7075170916759;5;"kicsi";"NA"
"2594";"harkalypinty_fogs1";34.85;1;"kozepes";"NA"
"2595";"hegyescsoru_foldipinty";21.63;NA;"kicsi";"NA"
"2596";"harkalypinty_fogs13";37.9918798255069;13;"kozepes";"NA"
"2597";"nagy_foldipinty";31.72;NA;"kicsi";"NA"
"2598";"harkalypinty_fogs13";38.0923424337058;13;"nagy";"NA"
"2599";"harkalypinty_fogs13";36.8592237952378;13;"kozepes";"NA"
"2600";"hegyescsoru_foldipinty";21.41;NA;"kicsi";"NA"
